,acc,assay_type,center_name,consent,experiment,sample_name,instrument,librarylayout,libraryselection,librarysource,platform,sample_acc,biosample,organism,sra_study,releasedate,bioproject,mbytes,loaddate,avgspotlen,mbases,insertsize,library_name,collection_date_sam,geo_loc_name_country_calc,geo_loc_name_country_continent_calc,geo_loc_name_sam
70,SRR11124669,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761391,Ma9/14205,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498189,SAMN11098471,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,421,,302,1481,,plate_10_B1,3/9/17,Australia,Oceania,['Australia: NSW']
71,SRR11184019,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804559,Fe3/29742,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497712,SAMN11097843,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,722,,302,2332,,plate_5_D10,2/3/17,Australia,Oceania,['Australia: NSW']
72,SRR8960558,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740153,Ja31/14195,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498212,SAMN11097766,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1215,,302,4002,,plate_7_F1,1/31/17,Australia,Oceania,['Australia: NSW']
73,ERR1135435,WGS,BEIJING GENOME INSTITUTE,public,ERX1214614,SAMEA3663262,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970411,SAMEA3663262,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,1644,,191,2115,,130413,,China,Asia,[]
74,ERR3211870,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239397,SAMEA5414515,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219817,SAMEA5414515,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,2203,,302,4533,,unspecified,4/11/16,Denmark,Europe,[]
75,SRR11126415,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762848,Fe14/14317,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497797,SAMN11098082,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,455,,302,1555,,plate_3_D11,2/14/17,Australia,Oceania,['Australia: NSW']
76,SRR8960905,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740381,Ma7/14186,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497746,SAMN11098444,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1120,,302,3571,,plate_10_B9,3/7/17,Australia,Oceania,['Australia: NSW']
77,SRR11184031,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804547,Fe3/29705,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497955,SAMN11097832,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,520,,302,1784,,plate_4_G5,2/3/17,Australia,Oceania,['Australia: NSW']
78,SRR10209685,WGS,NMBU,public,SRX6929507,081_colon80,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS5459398,SAMN12867437,pig gut metagenome,SRP223822,2020-09-30 00:00:00+00:00,PRJNA574295,5175,,302,13014,,11_0M_80,6/28/17,Norway,Europe,['Norway: As']
79,SRR11125273,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762034,Ja31/14263,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497851,SAMN11097798,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,345,,302,1142,,plate_4_A6,1/31/17,Australia,Oceania,['Australia: NSW']
80,ERR3211899,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239426,SAMEA5414544,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219846,SAMEA5414544,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1749,,302,3697,,unspecified,9/12/16,Denmark,Europe,[]
81,SRR17241493,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420767,NPB_F11_9_A9,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322294,SAMN24002032,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,3682,,302,12297,,NPB_F11_9_A9_S35,12/19/18,USA,North America,['USA:Minnesota']
82,SRR8960721,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739990,Ma6/29948,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498119,SAMN11098425,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1863,,302,5910,,plate_9_F2,3/6/17,Australia,Oceania,['Australia: NSW']
83,SRR11185261,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7805706,Fe16/14162,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498160,SAMN11098170,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,4409,,302,14709,,plate_10_B10,2/16/17,Australia,Oceania,['Australia: NSW']
84,SRR11126086,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762505,Fe24/14261,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498017,SAMN11098292,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,464,,302,1586,,plate_3_E3,2/24/17,Australia,Oceania,['Australia: NSW']
85,SRR8960135,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739904,Ja30/32365,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498303,SAMN11098516,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,2042,,302,6611,,plate_9_E10,1/30/17,Australia,Oceania,['Australia: NSW']
86,ERR8314757,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX7882139,SAMEA12813987,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS10420947,SAMEA12813987,pig gut metagenome,ERP135209,2022-04-08 00:00:00+00:00,PRJEB50613,3346,,300,10833,,unspecified,8/1/03,Denmark,Europe,[]
87,SRR11126056,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762535,Fe6/29804,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498386,SAMN11097887,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,405,,302,1378,,plate_10_G5,2/6/17,Australia,Oceania,['Australia: NSW']
88,SRR8960369,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739670,Fe10/29948,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497930,SAMN11098009,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1424,,302,4626,,plate_7_H6,2/10/17,Australia,Oceania,['Australia: NSW']
89,SRR8960239,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739800,Fe7/29962,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497577,SAMN11097897,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1529,,302,4937,,plate_7_E5,2/7/17,Australia,Oceania,['Australia: NSW']
90,SRR11126163,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762428,Fe14/29951,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498108,SAMN11098092,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,307,,302,1054,,plate_3_B8,2/14/17,Australia,Oceania,['Australia: NSW']
91,ERR1135198,WGS,BEIJING GENOME INSTITUTE,public,ERX1214377,SAMEA3663025,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970174,SAMEA3663025,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,3458,,182,4903,,120330,,France,Europe,[]
92,ERR3211937,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239464,SAMEA5414582,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219884,SAMEA5414582,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,2206,,302,4519,,unspecified,4/11/16,Denmark,Europe,[]
93,ERR1135442,WGS,BEIJING GENOME INSTITUTE,public,ERX1214621,SAMEA3663269,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970418,SAMEA3663269,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,2495,,192,3260,,130413,,China,Asia,[]
94,SRR11124802,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761258,Fe21/14295,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498309,SAMN11098208,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,857,,302,2445,,plate_1_H9,2/21/17,Australia,Oceania,['Australia: NSW']
95,SRR8960544,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740167,Ja31/29951.2,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498362,SAMN11097775,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1378,,302,4487,,plate_8_G8,1/31/17,Australia,Oceania,['Australia: NSW']
96,SRR14369279,WGS,AGRICULTURE AND AGRI-FOOD CANADA,public,SRX10721696,H1P510W14FD140,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS8812094,SAMN17899719,pig gut metagenome,SRP262165,2021-05-06 00:00:00+00:00,PRJNA629856,2266,,502,7300,,H1P510W14FD140,,Canada,North America,['Canada:Lacombe']
97,SRR8960441,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740270,Fe14/29962,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497871,SAMN11098057,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,3955,,302,11108,,plate_1_D8,2/14/17,Australia,Oceania,['Australia: NSW']
98,SRR16235696,WGS,CHULALONGKORN UNIVERSITY,public,SRX12515554,NGS_CU_B_D42_T5,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS10477301,SAMN22074023,pig gut metagenome,SRP340410,2022-07-19 00:00:00+00:00,PRJNA769425,4098,,300,13042,,NGS_CU_B_D42_T5,5/22/19,Thailand,Asia,['Thailand']
99,ERR1135426,WGS,BEIJING GENOME INSTITUTE,public,ERX1214605,SAMEA3663253,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970402,SAMEA3663253,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,4959,,193,6428,,130413,,China,Asia,[]
100,SRR11184039,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804539,Fe1/14262,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498275,SAMN11097825,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,348,,302,1161,,plate_7_D10,2/1/17,Australia,Oceania,['Australia: NSW']
101,SRR12799827,WGS,ANHUI AGRICULTURE UNIVERSITY,public,SRX9268810,PA_5,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS7497742,SAMN16402101,pig gut metagenome,SRP272732,2022-02-14 00:00:00+00:00,PRJNA646934,2100,,302,6907,,PA_5,3/1/18,China,Asia,['China: Anhui Province']
102,SRR8960684,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740027,Fe21/29705,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497660,SAMN11098190,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,849,,302,2739,,plate_2_F11,2/21/17,Australia,Oceania,['Australia: NSW']
103,SRR14812343,WGS,UNIVERSITY OF SASKATCHEWAN,public,SRX11144828,nonRWA2-Fecal-Piglet2,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS9206579,SAMN19686881,pig gut metagenome,SRP324051,2021-06-16 00:00:00+00:00,PRJNA737271,2330,,302,6162,,S110_L002,,uncalculated,uncalculated,['Not collected']
104,SRR16235695,WGS,CHULALONGKORN UNIVERSITY,public,SRX12515555,NGS_CU_B_D42_T6,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS10477302,SAMN22074025,pig gut metagenome,SRP340410,2022-07-19 00:00:00+00:00,PRJNA769425,3691,,300,11656,,NGS_CU_B_D42_T6,5/22/19,Thailand,Asia,['Thailand']
105,ERR8314768,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX7882150,SAMEA12813998,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS10420958,SAMEA12813998,pig gut metagenome,ERP135209,2022-04-08 00:00:00+00:00,PRJEB50613,3384,,300,11002,,unspecified,9/1/15,Denmark,Europe,[]
106,SRR5976182,WGS,COLLEGE OF ANIMAL SCIENCE AND TECHNOLOGY,public,SRX3132670,L3colon_HVNHGCCXX_L4_1.clean.fq.gz,Illumina HiSeq 2500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS2466002,SAMN07556892,pig gut metagenome,SRP116179,2018-08-01 00:00:00+00:00,PRJNA400119,2852,,300,8544,,L3colon_HVNHGCCXX_L4_1.clean.fq.gz,10/30/15,China,Asia,"['China:Ninghe,TianJin']"
107,SRR11126227,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7763036,Fe7/14193,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498368,SAMN11097935,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,462,,302,1451,,plate_3_C8,2/7/17,Australia,Oceania,['Australia: NSW']
108,SRR11185239,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7805728,Ma6/14317,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498117,SAMN11098427,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,7313,,302,24083,,plate_10_E8,3/6/17,Australia,Oceania,['Australia: NSW']
109,SRR11183533,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7803894,Ja31/29792,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497862,SAMN11097709,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,317,,302,1048,,plate_8_C8,1/31/17,Australia,Oceania,['Australia: NSW']
110,SRR11125017,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761618,Fe7/29655,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497844,SAMN11097970,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,424,,302,1491,,plate_3_H3,2/7/17,Australia,Oceania,['Australia: NSW']
111,SRR8960366,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739673,Fe7/14201,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497768,SAMN11097937,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1010,,302,3282,,plate_6_D1,2/7/17,Australia,Oceania,['Australia: NSW']
112,SRR14369146,WGS,AGRICULTURE AND AGRI-FOOD CANADA,public,SRX10721829,H1P406W28FD140,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS8812227,SAMN17899679,pig gut metagenome,SRP262165,2021-05-06 00:00:00+00:00,PRJNA629856,2463,,502,7957,,H1P406W28FD140,,Canada,North America,['Canada:Lacombe']
113,SRR11126289,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762974,Ma6/14317,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498117,SAMN11098427,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,340,,302,1137,,plate_10_E8,3/6/17,Australia,Oceania,['Australia: NSW']
114,SRR11124868,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761192,Fe10/14288,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497765,SAMN11098033,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,475,,302,1679,,plate_5_G8,2/10/17,Australia,Oceania,['Australia: NSW']
115,SRR11125413,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761894,Fe10/29961,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497927,SAMN11098018,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,314,,302,1096,,plate_4_H11,2/10/17,Australia,Oceania,['Australia: NSW']
116,ERR8314765,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX7882147,SAMEA12813995,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS10420955,SAMEA12813995,pig gut metagenome,ERP135209,2022-04-08 00:00:00+00:00,PRJEB50613,3305,,300,10991,,unspecified,6/1/15,Denmark,Europe,[]
117,SRR17241585,WGS,UNIVERSITY OF MINNESOTA,public,SRX13420675,NPB_F14_1_E12,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS11322201,SAMN24002033,pig gut metagenome,SRP350924,2022-08-11 00:00:00+00:00,PRJNA788462,6193,,302,21027,,NPB_F14_1_E12_S63,2/27/19,USA,North America,['USA:Minnesota']
118,SRR11184073,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804505,Ma3/29665,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497596,SAMN11098377,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,402,,302,1350,,plate_4_H1,3/3/17,Australia,Oceania,['Australia: NSW']
119,SRR14369180,WGS,AGRICULTURE AND AGRI-FOOD CANADA,public,SRX10721795,H1P312W14FD021,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS8812193,SAMN17899648,pig gut metagenome,SRP262165,2021-05-06 00:00:00+00:00,PRJNA629856,1758,,502,5691,,H1P312W14FD021,,Canada,North America,['Canada:Lacombe']
120,SRR7182036,WGS,BIOMIN RESEARCH CENTER,public,SRX4098874,NGS_A_T7_d21.43357421,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS3315088,SAMN09209568,pig gut metagenome,SRP148398,2018-05-18 00:00:00+00:00,PRJNA471402,762,,295,1764,,NGS_A_T7_d21,10/11/16,Austria,Europe,['Austria:Tulln']
121,ERR3212037,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239564,SAMEA5414683,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219984,SAMEA5414683,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1017,,294,2377,,unspecified,4/11/16,Denmark,Europe,[]
122,ERR3211827,WGS,"CENTRE FOR GENOMIC EPIDEMIOLOGY, NATIONAL FOOD INS",public,ERX3239354,SAMEA5414472,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,ERS3219774,SAMEA5414472,pig gut metagenome,ERP114226,2019-03-21 00:00:00+00:00,PRJEB31650,1775,,302,3646,,unspecified,4/11/16,Denmark,Europe,[]
123,ERR1135422,WGS,BEIJING GENOME INSTITUTE,public,ERX1214601,SAMEA3663249,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970398,SAMEA3663249,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,6067,,192,7752,,130413,,China,Asia,[]
124,SRR11126344,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762919,Ma3/29665,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497596,SAMN11098377,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,357,,302,1215,,plate_4_H1,3/3/17,Australia,Oceania,['Australia: NSW']
125,SRR8960776,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740510,Ja30/B11439,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498034,SAMN11098499,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1548,,302,5044,,plate_10_B8,1/30/17,Australia,Oceania,['Australia: NSW']
126,SRR11805643,WGS,UNIVERSITY OF SASKATCHEWAN,public,SRX8357072,nonRWA1-Fecal-Piglet2,Illumina HiSeq 4000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS6673212,SAMN14943369,pig gut metagenome,SRP262102,2020-05-18 00:00:00+00:00,PRJNA633385,2328,,302,6072,,S90_L003,,uncalculated,uncalculated,['Not collected']
127,SRR11126537,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762726,Fe24/29666,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497704,SAMN11098261,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,436,,302,1498,,plate_6_B8,2/24/17,Australia,Oceania,['Australia: NSW']
128,SRR11125021,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761614,Ma3/14209,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497836,SAMN11098399,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,317,,302,1116,,plate_5_H4,3/3/17,Australia,Oceania,['Australia: NSW']
129,SRR8960861,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740425,Ja31/29667,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498094,SAMN11097784,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1445,,302,4734,,plate_4_A12,1/31/17,Australia,Oceania,['Australia: NSW']
130,SRR16235701,WGS,CHULALONGKORN UNIVERSITY,public,SRX12515549,NGS_CU_B_H12_T6,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS10477296,SAMN22074008,pig gut metagenome,SRP340410,2022-07-19 00:00:00+00:00,PRJNA769425,3203,,300,10683,,NGS_CU_B_H12_T6,5/9/19,Thailand,Asia,['Thailand']
131,SRR7182026,WGS,BIOMIN RESEARCH CENTER,public,SRX4098884,NGS_B_T3_d8.43346821,NextSeq 500,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS3315097,SAMN09209555,pig gut metagenome,SRP148398,2018-05-18 00:00:00+00:00,PRJNA471402,854,,280,1990,,NGS_B_T3_d8,9/28/16,Austria,Europe,['Austria:Tulln']
132,SRR8960731,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739980,Ma8/29865,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497777,SAMN11098457,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1863,,302,5944,,plate_10_C8,3/8/17,Australia,Oceania,['Australia: NSW']
133,SRR11125076,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761559,Fe28/14288,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498059,SAMN11098350,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,294,,302,1029,,plate_6_E6,2/28/17,Australia,Oceania,['Australia: NSW']
134,SRR11126119,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7762472,Fe17/29754,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498162,SAMN11098176,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,320,,302,1015,,plate_10_E5,2/17/17,Australia,Oceania,['Australia: NSW']
135,ERR1135179,WGS,BEIJING GENOME INSTITUTE,public,ERX1214358,SAMEA3663006,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970155,SAMEA3663006,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,3645,,186,5239,,120330,,France,Europe,[]
136,SRR11183941,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7804158,Fe6/29693,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498014,SAMN11097884,pig gut metagenome,SRP188615,2020-02-26 00:00:00+00:00,PRJNA526405,403,,302,1331,,plate_9_A1,2/6/17,Australia,Oceania,['Australia: NSW']
137,ERR1135341,WGS,BEIJING GENOME INSTITUTE,public,ERX1214520,SAMEA3663168,Illumina HiSeq 2000,PAIRED,other,METAGENOMIC,ILLUMINA,ERS970317,SAMEA3663168,pig gut metagenome,ERP013165,2016-01-12 00:00:00+00:00,PRJEB11755,5838,,184,7446,,120521,,Denmark,Europe,[]
138,SRR8960089,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5739950,Fe10/29652,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498323,SAMN11098019,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1906,,302,6255,,plate_4_C5,2/10/17,Australia,Oceania,['Australia: NSW']
139,SRR8960983,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX5740303,Fe1/14273,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4498277,SAMN11097826,pig gut metagenome,SRP188615,2019-04-26 00:00:00+00:00,PRJNA526405,1983,,302,6473,,plate_8_H4,2/1/17,Australia,Oceania,['Australia: NSW']
140,SRR11125369,WGS,UNIVERSITY OF TECHNOLOGY SYDNEY,public,SRX7761938,Fe14/29961,Illumina NovaSeq 6000,PAIRED,RANDOM,METAGENOMIC,ILLUMINA,SRS4497801,SAMN11098086,pig gut metagenome,SRP188615,2020-02-20 00:00:00+00:00,PRJNA526405,313,,302,1096,,plate_3_G5,2/14/17,Australia,Oceania,['Australia: NSW']
